GENERATION_PROJECT,gen_dbid,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_min_load_fraction,gen_is_pumped_hydro,gen_storage_energy_to_power_ratio,gen_can_suspend,gen_ccs_capture_efficiency,gen_ccs_energy_load
Fujian-EP_Coal_600_SEA-ep-1265_H2,existing.1265_H2,EP_Coal_600_SEA_H2,Hydrogen,Fujian,40.0,False,True,False,False,False,7.93,3.9687714481811938,0.0,0.34,0.05,600.0,.,False,.,0.4,False,.,1.0,.,.
Fujian-EP_Coal_600_SEA-ep-1266_H2,existing.1266_H2,EP_Coal_600_SEA_H2,Hydrogen,Fujian,40.0,False,True,False,False,False,7.93,3.9687714481811938,0.0,0.34,0.05,600.0,.,False,.,0.4,False,.,1.0,.,.
Fujian-EP_Coal_600_SEA-ep-1267_H2,existing.1267_H2,EP_Coal_600_SEA_H2,Hydrogen,Fujian,40.0,False,True,False,False,False,7.93,3.9687714481811938,0.0,0.34,0.05,600.0,.,False,.,0.4,False,.,1.0,.,.
Fujian-EP_Coal_600_SEA-ep-1268_H2,existing.1268_H2,EP_Coal_600_SEA_H2,Hydrogen,Fujian,40.0,False,True,False,False,False,7.93,3.9687714481811938,0.0,0.34,0.05,600.0,.,False,.,0.4,False,.,1.0,.,.
Fujian-EP_Coal_600_SEA-ep-1269_H2,existing.1269_H2,EP_Coal_600_SEA_H2,Hydrogen,Fujian,40.0,False,True,False,False,False,7.93,3.9687714481811938,0.0,0.34,0.05,600.0,.,False,.,0.4,False,.,1.0,.,.
Fujian-EP_Coal_600_SEA-ep-1270_H2,existing.1270_H2,EP_Coal_600_SEA_H2,Hydrogen,Fujian,40.0,False,True,False,False,False,7.93,3.9687714481811938,0.0,0.34,0.05,600.0,.,False,.,0.4,False,.,1.0,.,.
Fujian-EP_Coal_600_SEA-ep-1271_H2,existing.1271_H2,EP_Coal_600_SEA_H2,Hydrogen,Fujian,40.0,False,True,False,False,False,7.93,3.9687714481811938,0.0,0.34,0.05,600.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_OT-11937_H2,new.11937_H2,Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_OT-11955_H2,new.11955_H2,Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_OT-11973_H2,new.11973_H2,Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_OT-11999_H2,new.11999_H2,Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_OT-12017_H2,new.12017_H2,Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_RC-11945_H2,new.11945_H2,Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_RC-11963_H2,new.11963_H2,Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_RC-11981_H2,new.11981_H2,Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_RC-12007_H2,new.12007_H2,Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_RC-12025_H2,new.12025_H2,Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_1000_SEA-11991_H2,new.11991_H2,Coal_1000_SEA_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.88,6.61461908030199,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_OT-ep-1000_H2,existing.1000_H2,Coal_100_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.13,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_OT-ep-1001_H2,existing.1001_H2,Coal_100_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.13,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_OT-ep-995_H2,existing.995_H2,Coal_100_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.13,3.9687714481811938,0.0,0.52,0.05,140.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_OT-ep-996_H2,existing.996_H2,Coal_100_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.13,3.9687714481811938,0.0,0.52,0.05,140.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_OT-ep-999_H2,existing.999_H2,Coal_100_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.13,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-1002_H2,existing.1002_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-1003_H2,existing.1003_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-1004_H2,existing.1004_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-1005_H2,existing.1005_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-1006_H2,existing.1006_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-1007_H2,existing.1007_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-1008_H2,existing.1008_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,103.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-1009_H2,existing.1009_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,100.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-993_H2,existing.993_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,140.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-994_H2,existing.994_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,140.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-997_H2,existing.997_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,138.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_100_RC-ep-998_H2,existing.998_H2,Coal_100_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.06,3.9687714481811938,0.0,0.52,0.05,138.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_OT-11941_H2,new.11941_H2,Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_OT-11959_H2,new.11959_H2,Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_OT-11977_H2,new.11977_H2,Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_OT-12003_H2,new.12003_H2,Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_OT-12021_H2,new.12021_H2,Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_RC-11949_H2,new.11949_H2,Coal_300_RC_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_RC-11967_H2,new.11967_H2,Coal_300_RC_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_RC-11985_H2,new.11985_H2,Coal_300_RC_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_RC-12011_H2,new.12011_H2,Coal_300_RC_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_RC-12029_H2,new.12029_H2,Coal_300_RC_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_300_SEA-11995_H2,new.11995_H2,Coal_300_SEA_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.92,6.61461908030199,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_OT-11939_H2,new.11939_H2,Coal_600_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_OT-11957_H2,new.11957_H2,Coal_600_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_OT-11975_H2,new.11975_H2,Coal_600_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_OT-12001_H2,new.12001_H2,Coal_600_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_OT-12019_H2,new.12019_H2,Coal_600_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_RC-11947_H2,new.11947_H2,Coal_600_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_RC-11965_H2,new.11965_H2,Coal_600_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_RC-11983_H2,new.11983_H2,Coal_600_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_RC-12009_H2,new.12009_H2,Coal_600_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_RC-12027_H2,new.12027_H2,Coal_600_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_600_SEA-11993_H2,new.11993_H2,Coal_600_SEA_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.45,6.61461908030199,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_IGCC_RC-11951_H2,new.11951_H2,Coal_IGCC_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.89,6.61461908030199,396.8771448181194,0.52,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_IGCC_RC-11969_H2,new.11969_H2,Coal_IGCC_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.89,6.61461908030199,396.8771448181194,0.52,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_IGCC_RC-11987_H2,new.11987_H2,Coal_IGCC_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.89,6.61461908030199,396.8771448181194,0.52,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_IGCC_RC-12013_H2,new.12013_H2,Coal_IGCC_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.89,6.61461908030199,396.8771448181194,0.52,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_IGCC_RC-12031_H2,new.12031_H2,Coal_IGCC_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,8.89,6.61461908030199,396.8771448181194,0.52,0.05,.,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_Small_OT-ep-1012_H2,existing.1012_H2,Coal_Small_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.66,3.9687714481811938,0.0,0.52,0.05,60.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_Small_OT-ep-1013_H2,existing.1013_H2,Coal_Small_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.66,3.9687714481811938,0.0,0.52,0.05,30.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_Small_OT-ep-905_H2,existing.905_H2,Coal_Small_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.66,3.9687714481811938,0.0,0.52,0.05,413.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_Small_OT-ep-974_H2,existing.974_H2,Coal_Small_OT_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.66,3.9687714481811938,0.0,0.52,0.05,242.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_Small_RC-ep-839_H2,existing.839_H2,Coal_Small_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,2915.5,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_Small_RC-ep-840_H2,existing.840_H2,Coal_Small_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,2583.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_Small_RC-ep-860_H2,existing.860_H2,Coal_Small_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,774.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-Coal_Small_RC-ep-890_H2,existing.890_H2,Coal_Small_RC_H2,Hydrogen,Jiangsu,30.0,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,625.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-3067_H2,existing.3067_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-3068_H2,existing.3068_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-3069_H2,existing.3069_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-3070_H2,existing.3070_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-843_H2,existing.843_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1030.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-844_H2,existing.844_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1030.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-849_H2,existing.849_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-850_H2,existing.850_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-851_H2,existing.851_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-852_H2,existing.852_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-853_H2,existing.853_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-854_H2,existing.854_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-855_H2,existing.855_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-856_H2,existing.856_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-857_H2,existing.857_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-858_H2,existing.858_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_OT-ep-859_H2,existing.859_H2,EP_Coal_1000_OT_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_RC-ep-3071_H2,existing.3071_H2,EP_Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_RC-ep-3072_H2,existing.3072_H2,EP_Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_RC-ep-3073_H2,existing.3073_H2,EP_Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_RC-ep-842_H2,existing.842_H2,EP_Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1030.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_RC-ep-845_H2,existing.845_H2,EP_Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_RC-ep-846_H2,existing.846_H2,EP_Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_RC-ep-847_H2,existing.847_H2,EP_Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_RC-ep-848_H2,existing.848_H2,EP_Coal_1000_RC_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_SEA-ep-3074_H2,existing.3074_H2,EP_Coal_1000_SEA_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_1000_SEA-ep-3075_H2,existing.3075_H2,EP_Coal_1000_SEA_H2,Hydrogen,Jiangsu,40.0,False,True,False,False,False,7.66,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-914_H2,existing.914_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,370.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-915_H2,existing.915_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,370.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-916_H2,existing.916_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,352.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-917_H2,existing.917_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,352.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-918_H2,existing.918_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-919_H2,existing.919_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-920_H2,existing.920_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-921_H2,existing.921_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-935_H2,existing.935_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1.0,.,.
Jiangsu-EP_Coal_300_OT-ep-940_H2,existing.940_H2,EP_Coal_300_OT_H2,Hydrogen,Jiangsu,35.0,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1.0,.,.
